geoid20,total_reg,eth1_aa,eth1_eur,g20201103_voted_all,g20201103_pct_voted_all
100050517021017,19,0,19,16,0.8888999999999999
100050517021016,10,0,9,6,0.6666999999999998
100050517021015,14,0,13,9,0.6922999999999999
100050517021014,0,0,0,0,
100050517021013,0,0,0,0,
100050517021012,0,0,0,0,
100050517021011,7,0,7,4,0.6666999999999998
100050517021010,0,0,0,0,
100050517021009,5,1,4,4,1.0
100050517021008,8,1,7,6,0.75
100050517021007,15,0,15,14,1.0
100050517021006,0,0,0,0,
100050517021005,6,1,5,3,0.5
100050517021004,2,0,2,2,1.0
100050517021003,15,0,13,8,0.6666999999999998
100050517021002,49,0,45,39,0.8478
100050517021001,9,0,9,6,0.6666999999999998
100050517021000,0,0,0,0,
100050517013045,13,0,11,12,0.9231
100050517013044,100,1,90,63,0.6494999999999999
100050517013043,41,0,38,31,0.7560999999999999
100050517013042,140,5,104,83,0.6748
100050517013041,24,0,23,18,0.75
100050517013040,15,0,14,2,0.1429
100050517013039,6,0,6,3,0.5
100050517013038,1,0,1,1,1.0
100050517013037,13,0,13,9,0.75
100050517013036,164,3,147,111,0.7255
100050517013035,0,0,0,0,
100050517013034,19,3,13,13,0.7222
100050517013033,26,0,23,18,0.6922999999999999
100050517013032,4,0,4,1,0.25
100050517013031,8,0,8,3,0.4285999999999999
100050517013030,7,0,7,7,1.0
100050517013029,26,0,26,22,0.8800000000000001
100050517013028,16,0,13,12,0.8
100050517013027,5,0,5,5,1.0
100050517013026,20,0,20,15,0.8333
100050517013025,10,0,10,6,0.5999999999999999
100050517013024,8,0,8,7,0.875
100050517013023,23,0,21,18,0.8182
100050517013022,18,3,15,11,0.6110999999999999
100050517013021,10,1,9,6,0.6666999999999998
100050517013020,20,0,20,7,0.3683999999999999
100050517013019,4,0,4,3,0.75
100050517013018,25,0,18,11,0.5237999999999999
100050517013017,15,0,12,9,0.5999999999999999
100050517013016,13,0,10,10,0.7691999999999999
100050517013015,23,0,23,18,0.7826
100050517013014,37,0,27,28,0.7567999999999999
100050517013013,41,0,39,28,0.7367999999999999
100050517013012,36,0,36,28,0.8
100050517013011,6,0,6,5,0.8333
100050517013010,62,0,56,40,0.6896999999999999
100050517013009,7,0,6,4,0.6666999999999998
100050517013008,0,0,0,0,
100050517013007,48,2,36,21,0.4375
100050517013006,0,0,0,0,
100050517013005,13,0,9,8,0.6666999999999998
100050517013004,3,0,3,3,1.0
100050517013003,10,1,6,7,0.6999999999999998
100050517013002,2,0,2,1,0.5
100050517013001,24,0,23,16,0.6666999999999998
100050517013000,23,0,23,11,0.5237999999999999
100050517012058,17,0,10,8,0.4706
100050517012057,12,0,12,10,0.8333
100050517012056,14,0,14,7,0.5833
100050517012055,3,0,3,3,1.0
100050517012054,17,0,15,12,0.7058999999999999
100050517012053,89,0,71,48,0.6154
100050517012052,0,0,0,0,
100050517012051,0,0,0,0,
100050517012050,31,1,29,22,0.7333
100050517012049,5,0,5,3,0.5999999999999999
100050517012048,15,0,13,9,0.6922999999999999
100050517012047,82,0,77,59,0.8082
100050517012046,21,2,17,9,0.45
100050517012045,47,5,35,17,0.3778
100050517012044,0,0,0,0,
100050517012043,0,0,0,0,
100050517012042,0,0,0,0,
100050517012041,2,0,2,2,1.0
100050517012040,25,0,23,15,0.5999999999999999
100050517012039,8,0,4,6,0.8571000000000002
100050517012038,98,3,72,50,0.5555999999999999
100050517012037,5,0,5,0,0.0
100050517012036,0,0,0,0,
100050517012035,0,0,0,0,
100050517012034,0,0,0,0,
100050517012033,0,0,0,0,
100050517012032,6,0,6,2,0.3332999999999999
100050517012031,0,0,0,0,
100050517012030,0,0,0,0,
100050517012029,24,1,16,19,0.8635999999999999
100050517012028,8,0,7,6,1.0
100050517012027,4,0,3,2,0.5
100050517012026,7,0,7,5,0.7142999999999999
100050517012025,6,0,6,2,0.3332999999999999
100050517012024,1,0,0,0,0.0
100050517012023,5,0,5,1,0.2
100050517012022,7,0,7,6,0.8571000000000002
100050517012021,34,0,32,19,0.5587999999999999
100050517012020,22,0,11,15,0.6817999999999999
100050517012019,2,0,2,0,0.0
100050517012018,10,0,10,5,0.5555999999999999
100050517012017,55,0,51,33,0.6599999999999999
100050517012016,73,2,69,48,0.6666999999999998
100050517012015,1,0,1,1,1.0
100050517012014,7,0,7,7,1.0
100050517012013,0,0,0,0,
100050517012012,0,0,0,0,
100050517012011,0,0,0,0,
100050517012010,0,0,0,0,
100050517012009,2,0,2,2,1.0
100050517012008,8,0,8,5,0.7142999999999999
100050517012007,6,1,5,1,0.1666999999999999
100050517012006,21,0,19,11,0.6110999999999999
100050517012005,0,0,0,0,
100050517012004,30,0,25,22,0.7333
100050517012003,36,0,30,21,0.5999999999999999
100050517012002,7,0,7,7,1.0
100050517012001,53,0,45,33,0.6734999999999999
100050517012000,0,0,0,0,
100050517011044,0,0,0,0,
100050517011043,27,1,26,16,0.6154
100050517011042,11,0,11,8,0.8
100050517011041,52,2,46,32,0.6809
100050517011040,4,0,2,2,0.5
100050517011039,0,0,0,0,
100050517011038,0,0,0,0,
100050517011037,1,0,0,0,0.0
100050517011036,8,0,0,3,0.375
100050517011035,22,0,16,9,0.4285999999999999
100050517011034,47,1,26,21,0.4667
100050517011033,0,0,0,0,
100050517011032,25,0,24,18,0.8182
100050517011031,6,0,5,3,0.5
100050517011030,4,0,4,1,0.25
100050517011029,0,0,0,0,
100050517011028,0,0,0,0,
100050517011027,9,0,9,4,0.4444
100050517011026,50,2,39,28,0.5833
100050517011025,60,0,53,30,0.5172000000000001
100050517011024,0,0,0,0,
100050517011023,5,0,4,3,0.5999999999999999
100050517011022,44,0,33,19,0.4418999999999999
100050517011021,0,0,0,0,
100050517011020,26,0,22,18,0.7199999999999999
100050517011019,76,2,55,31,0.4133
100050517011018,1,0,1,1,1.0
100050517011017,19,0,18,12,0.6316
100050517011016,32,0,30,19,0.6785999999999999
100050517011015,115,2,107,84,0.7567999999999999
100050517011014,13,0,13,9,0.8182
100050517011013,40,0,38,23,0.6389
100050517011012,61,2,49,30,0.5172000000000001
100050517011011,2,0,2,1,0.5
100050517011010,13,0,9,5,0.4166999999999999
100050517011009,4,0,2,1,0.25
100050517011008,130,6,107,82,0.6508
100050517011007,6,1,4,2,0.3332999999999999
100050517011006,17,1,16,13,0.8667
100050517011005,9,0,9,7,0.7778
100050517011004,28,0,23,5,0.2
100050517011003,26,0,21,16,0.64
100050517011002,19,0,19,15,0.8333
100050517011001,0,0,0,0,
100050517011000,8,0,8,4,0.5714
100050515023052,13,3,9,7,0.5833
100050515023051,15,0,11,11,0.7333
100050515023050,0,0,0,0,
100050515023049,11,0,10,10,0.9091
100050515023048,0,0,0,0,
100050515023047,0,0,0,0,
100050515023046,15,0,15,10,0.6666999999999998
100050515023045,0,0,0,0,
100050515023044,14,1,11,10,0.7691999999999999
100050515023043,5,0,5,3,0.5999999999999999
100050515023042,0,0,0,0,
100050515023041,34,5,22,13,0.4063
100050515023040,9,0,6,9,1.0
100050515023039,4,0,4,4,1.0
100050515023038,5,1,4,3,0.75
100050515023037,6,0,6,6,1.0
100050515023036,4,0,4,4,1.0
100050515023035,64,3,53,47,0.7833
100050515023034,0,0,0,0,
100050515023033,21,0,20,17,0.8946999999999999
100050515023032,12,0,11,9,0.75
100050515023031,0,0,0,0,
100050515023030,0,0,0,0,
100050515023029,23,0,18,20,0.9091
100050515023028,21,0,17,16,0.8
100050515023027,9,1,5,4,0.5714
100050515023026,2,0,2,2,1.0
100050515023025,2,0,2,2,1.0
100050515023024,1,1,0,1,1.0
100050515023023,0,0,0,0,
100050515023022,2,0,2,2,1.0
100050515023021,14,1,10,7,0.5384999999999999
100050515023020,3,0,3,2,0.6666999999999998
100050515023019,41,2,35,31,0.7948999999999999
100050515023018,3,0,3,3,1.0
100050515023017,2,0,2,1,0.5
100050515023016,11,2,8,6,0.5999999999999999
100050515023015,38,3,28,16,0.5333
100050515023014,0,0,0,0,
100050515023013,5,0,5,4,0.8
100050515023012,0,0,0,0,
100050515023011,4,0,4,3,0.75
100050515023010,0,0,0,0,
100050515023009,0,0,0,0,
100050515023008,24,1,19,21,0.913
100050515023007,0,0,0,0,
100050515023006,2,0,2,0,0.0
100050515023005,24,0,23,19,0.8261
100050515023004,18,2,10,13,0.7647
100050515023003,4,0,4,2,0.5
100050515023002,19,1,15,14,0.7367999999999999
100050515023001,0,0,0,0,
100050515023000,0,0,0,0,
100050515022048,0,0,0,0,
100050515022047,0,0,0,0,
100050515022046,35,4,25,23,0.7666999999999999
100050515022045,8,0,8,7,0.875
100050515022044,0,0,0,0,
100050515022043,14,0,9,8,0.7272999999999998
100050515022042,2,0,2,1,0.5
100050515022041,0,0,0,0,
100050515022040,0,0,0,0,
100050515022039,0,0,0,0,
100050515022038,0,0,0,0,
100050515022037,0,0,0,0,
100050515022036,26,1,21,18,0.7826
100050515022035,16,1,14,13,0.8667
100050515022034,27,0,21,18,0.7199999999999999
100050515022033,111,6,94,65,0.6372999999999999
100050515022032,20,0,17,17,0.8499999999999999
100050515022031,0,0,0,0,
100050515022030,2,0,2,1,0.5
100050515022029,0,0,0,0,
100050515022028,14,2,10,10,0.7691999999999999
100050515022027,11,0,9,6,0.5454999999999999
100050515022026,13,0,8,7,0.5833
100050515022025,8,1,5,5,0.625
100050515022024,34,3,25,22,0.6875
100050515022023,20,3,15,12,0.6666999999999998
100050515022022,1,0,1,1,1.0
100050515022021,0,0,0,0,
100050515022020,63,3,43,37,0.7115
100050515022019,4,0,2,1,1.0
100050515022018,71,1,65,54,0.8851999999999999
100050515022017,7,0,7,6,1.0
100050515022016,27,1,23,18,0.7826
100050515022015,19,0,18,13,0.7647
100050515022014,22,6,12,18,0.8571000000000002
100050515022013,16,0,12,11,0.7857
100050515022012,0,0,0,0,
100050515022011,3,0,2,1,0.3332999999999999
100050515022010,6,0,6,2,0.3332999999999999
100050515022009,16,1,14,9,0.6428999999999999
100050515022008,15,0,14,7,0.5384999999999999
100050515022007,66,8,43,33,0.569
100050515022006,43,1,32,30,0.7895
100050515022005,16,1,15,13,0.8125
100050515022004,19,0,15,13,0.6842
100050515022003,5,0,4,3,0.5999999999999999
100050515022002,4,0,3,4,1.0
100050515022001,33,0,33,27,0.8182
100050515022000,10,0,10,10,1.0
100050515021042,4,0,4,3,0.75
100050515021041,34,0,28,21,0.6562999999999999
100050515021040,0,0,0,0,
100050515021039,10,2,8,8,0.8888999999999999
100050515021038,0,0,0,0,
100050515021037,1,0,1,1,1.0
100050515021036,0,0,0,0,
100050515021035,0,0,0,0,
100050515021034,1,0,1,0,0.0
100050515021033,47,11,32,24,0.5581
100050515021032,9,0,9,6,0.8571000000000002
100050515021031,8,0,8,7,0.875
100050515021030,0,0,0,0,
100050515021029,38,3,32,34,0.8946999999999999
100050515021028,123,22,85,67,0.6035999999999999
100050515021027,43,2,36,26,0.6341
100050515021026,0,0,0,0,
100050515021025,20,1,17,9,0.45
100050515021024,159,3,132,123,0.8785999999999999
100050515021023,0,0,0,0,
100050515021022,104,3,90,81,0.8351
100050515021021,12,4,5,4,0.4
100050515021020,47,0,44,38,0.8084999999999998
100050515021019,92,0,76,64,0.7711
100050515021018,25,0,22,22,0.8800000000000001
100050515021017,0,0,0,0,
100050515021016,41,0,31,26,0.9629999999999997
100050515021015,7,0,7,5,0.7142999999999999
100050515021014,39,0,26,32,1.0
100050515021013,0,0,0,0,
100050515021012,0,0,0,0,
100050515021011,70,3,60,44,0.7097
100050515021010,0,0,0,0,
100050515021009,0,0,0,0,
100050515021008,0,0,0,0,
100050515021007,227,1,200,174,0.8699999999999998
100050515021006,0,0,0,0,
100050515021005,0,0,0,0,
100050515021004,0,0,0,0,
100050515021003,0,0,0,0,
100050515021002,0,0,0,0,
100050515021001,0,0,0,0,
100050515021000,0,0,0,0,
100050515012030,0,0,0,0,
100050515012029,0,0,0,0,
100050515012028,0,0,0,0,
100050515012027,83,2,65,55,0.7534
100050515012026,0,0,0,0,
100050515012025,1,0,1,1,1.0
100050515012024,0,0,0,0,
100050515012023,44,1,38,19,0.8261
100050515012022,0,0,0,0,
100050515012021,0,0,0,0,
100050515012020,0,0,0,0,
100050515012019,0,0,0,0,
100050515012018,0,0,0,0,
100050515012017,0,0,0,0,
100050515012016,0,0,0,0,
100050515012015,2,0,2,2,1.0
100050515012014,0,0,0,0,
100050515012013,0,0,0,0,
100050515012012,0,0,0,0,
100050515012011,0,0,0,0,
100050515012010,0,0,0,0,
100050515012009,0,0,0,0,
100050515012008,0,0,0,0,
100050515012007,0,0,0,0,
100050515012006,0,0,0,0,
100050515012005,0,0,0,0,
100050515012004,0,0,0,0,
100050515012003,0,0,0,0,
100050515012002,0,0,0,0,
100050515012001,282,11,244,228,0.8736
100050515012000,0,0,0,0,
100050515011053,2,0,2,2,1.0
100050515011052,25,9,15,17,0.6799999999999999
100050515011051,36,8,23,22,0.6285999999999999
100050515011050,4,1,0,2,0.5
100050515011049,26,3,7,12,0.5714
100050515011048,0,0,0,0,
100050515011047,0,0,0,0,
100050515011046,8,2,2,4,0.5714
100050515011045,12,7,4,7,0.6363999999999999
100050515011044,16,1,7,9,0.5999999999999999
100050515011043,0,0,0,0,
100050515011042,1,0,1,0,0.0
100050515011041,8,0,8,5,0.7142999999999999
100050515011040,5,0,4,4,0.8
100050515011039,14,3,10,9,0.6922999999999999
100050515011038,28,2,22,18,0.7826
100050515011037,42,11,28,29,0.6904999999999998
100050515011036,19,6,7,14,0.875
100050515011035,41,2,34,25,0.6757
100050515011034,34,12,19,23,0.7419
100050515011033,14,3,8,10,0.7142999999999999
100050515011032,40,6,31,27,0.75
100050515011031,6,1,4,4,0.6666999999999998
100050515011030,80,14,41,50,0.7041999999999999
100050515011029,18,7,8,8,0.4444
100050515011028,26,5,19,13,0.6189999999999999
100050515011027,3,1,2,3,1.0
100050515011026,2,1,0,1,1.0
100050515011025,14,4,6,8,0.6666999999999998
100050515011024,0,0,0,0,
100050515011023,0,0,0,0,
100050515011022,7,0,3,1,0.2
100050515011021,19,3,11,13,0.9286
100050515011020,2,0,0,0,0.0
100050515011019,178,62,79,108,0.6544999999999999
100050515011018,5,1,3,3,0.5999999999999999
100050515011017,22,2,16,17,0.8946999999999999
100050515011016,21,2,18,13,0.7647
100050515011015,30,5,22,24,0.8276
100050515011014,91,26,55,54,0.6506
100050515011013,9,0,7,4,0.4444
100050515011012,27,2,21,22,0.8147999999999999
100050515011011,5,0,5,5,1.0
100050515011010,3,0,3,2,0.6666999999999998
100050515011009,7,0,5,7,1.0
100050515011008,11,6,4,8,0.8
100050515011007,7,0,6,4,0.6666999999999998
100050515011006,38,4,28,26,0.7027000000000001
100050515011005,3,0,2,1,0.3332999999999999
100050515011004,41,3,34,28,0.7778
100050515011003,7,1,6,6,0.8571000000000002
100050515011002,26,0,25,20,0.9091
100050515011001,9,2,7,6,0.6666999999999998
100050515011000,20,0,18,17,0.8946999999999999
100050514003049,11,4,7,6,0.5999999999999999
100050514003048,0,0,0,0,
100050514003047,7,1,4,6,0.8571000000000002
100050514003046,6,0,4,6,1.0
100050514003045,0,0,0,0,
100050514003044,7,0,3,4,0.6666999999999998
100050514003043,17,0,4,7,0.6363999999999999
100050514003042,35,14,20,23,0.6765000000000001
100050514003041,7,0,7,7,1.0
100050514003040,14,3,8,6,0.4615
100050514003039,25,1,17,16,0.7619
100050514003038,5,0,5,2,0.4
100050514003037,6,0,5,2,0.3332999999999999
100050514003036,27,0,16,15,0.5999999999999999
100050514003035,6,2,3,3,0.5999999999999999
100050514003034,34,0,32,24,0.75
100050514003033,0,0,0,0,
100050514003032,0,0,0,0,
100050514003031,7,1,3,2,0.2857
100050514003030,12,0,8,11,1.0
100050514003029,0,0,0,0,
100050514003028,3,0,3,3,1.0
100050514003027,0,0,0,0,
100050514003026,8,0,3,5,0.7142999999999999
100050514003025,0,0,0,0,
100050514003024,3,0,3,2,0.6666999999999998
100050514003023,16,0,14,13,0.9286
100050514003022,3,0,3,3,1.0
100050514003021,13,2,10,10,0.7691999999999999
100050514003020,10,0,10,8,1.0
100050514003019,2,0,2,2,1.0
100050514003018,10,0,9,5,0.5
100050514003017,14,6,8,7,0.5384999999999999
100050514003016,5,0,5,3,0.75
100050514003015,59,15,34,28,0.549
100050514003014,37,1,34,24,0.6857
100050514003013,13,1,11,8,0.6154
100050514003012,6,0,5,5,1.0
100050514003011,8,1,5,4,0.5
100050514003010,38,5,31,21,0.5999999999999999
100050514003009,0,0,0,0,
100050514003008,0,0,0,0,
100050514003007,4,0,2,4,1.0
100050514003006,8,0,5,3,0.5999999999999999
100050514003005,29,3,24,15,0.5357
100050514003004,0,0,0,0,
100050514003003,20,0,19,17,0.8946999999999999
100050514003002,17,0,2,8,0.5714
100050514003001,45,1,10,22,0.55
100050514003000,23,4,16,13,0.5908999999999999
100050514002037,29,8,15,13,0.5416999999999998
100050514002036,3,0,3,2,1.0
100050514002035,34,1,28,28,0.8234999999999999
100050514002034,0,0,0,0,
100050514002033,52,0,48,36,0.7659999999999999
100050514002032,26,0,21,19,0.7916999999999998
100050514002031,31,0,22,24,0.8888999999999999
100050514002030,91,8,76,73,0.8902000000000001
100050514002029,35,2,31,27,0.8437999999999998
100050514002028,15,0,15,13,0.8667
100050514002027,41,0,36,28,0.8484999999999999
100050514002026,25,0,25,19,0.8261
100050514002025,1,0,1,1,1.0
100050514002024,9,0,4,5,0.5555999999999999
100050514002023,0,0,0,0,
100050514002022,143,0,119,110,0.8800000000000001
100050514002021,49,0,49,37,0.7872
100050514002020,0,0,0,0,
100050514002019,1,0,1,0,0.0
100050514002018,258,16,214,188,0.8356
100050514002017,21,2,16,12,0.5999999999999999
100050514002016,7,1,6,7,1.0
100050514002015,0,0,0,0,
100050514002014,5,0,5,2,0.4
100050514002013,0,0,0,0,
100050514002012,29,0,21,20,0.6896999999999999
100050514002011,10,1,9,9,1.0
100050514002010,12,0,12,9,0.9
100050514002009,10,0,5,0,0.0
100050514002008,10,2,8,9,1.0
100050514002007,3,0,2,0,0.0
100050514002006,2,0,2,2,1.0
100050514002005,0,0,0,0,
100050514002004,11,1,10,6,0.5454999999999999
100050514002003,87,2,72,59,0.7023999999999999
100050514002002,28,0,23,18,0.75
100050514002001,35,0,30,23,0.697
100050514002000,0,0,0,0,
100050514001039,18,0,11,6,0.3528999999999999
100050514001038,6,0,6,2,0.5
100050514001037,20,0,17,15,0.75
100050514001036,8,1,5,3,0.4285999999999999
100050514001035,15,0,12,7,0.5
100050514001034,5,1,2,2,0.4
100050514001033,0,0,0,0,
100050514001032,3,0,2,3,1.0
100050514001031,10,0,7,6,0.5999999999999999
100050514001030,242,12,191,148,0.7014
100050514001029,15,0,6,11,0.8462
100050514001028,14,0,10,12,0.8571000000000002
100050514001027,39,4,23,21,0.5526
100050514001026,7,0,3,0,0.0
100050514001025,0,0,0,0,
100050514001024,17,2,8,8,0.4706
100050514001023,4,1,3,3,0.75
100050514001022,16,3,13,10,0.625
100050514001021,0,0,0,0,
100050514001020,0,0,0,0,
100050514001019,4,0,2,2,0.5
100050514001018,3,0,3,3,1.0
100050514001017,0,0,0,0,
100050514001016,0,0,0,0,
100050514001015,0,0,0,0,
100050514001014,14,0,13,12,0.8571000000000002
100050514001013,11,2,8,6,0.5454999999999999
100050514001012,16,0,14,7,0.4667
100050514001011,52,2,46,33,0.7021
100050514001010,3,0,3,3,1.0
100050514001009,2,0,2,0,
100050514001008,2,0,1,2,1.0
100050514001007,89,24,58,33,0.3976
100050514001006,5,0,5,4,0.8
100050514001005,0,0,0,0,
100050514001004,0,0,0,0,
100050514001003,41,1,28,15,0.375
100050514001002,4,0,3,1,0.25
100050514001001,11,1,6,2,0.1818
100050514001000,57,14,28,35,0.7142999999999999
100050513142045,0,0,0,0,
100050513142044,0,0,0,0,
100050513142043,0,0,0,0,
100050513142042,2,0,2,2,1.0
100050513142041,0,0,0,0,
100050513142040,41,0,34,35,0.8973999999999999
100050513142039,228,0,197,105,0.8823999999999999
100050513142038,0,0,0,0,
100050513142037,0,0,0,0,
100050513142036,41,0,37,32,0.8888999999999999
100050513142035,18,0,18,15,0.8333
100050513142034,201,1,175,120,0.7742
100050513142033,0,0,0,0,
100050513142032,0,0,0,0,
100050513142031,0,0,0,0,
100050513142030,14,0,12,9,0.9
100050513142029,10,0,8,7,0.6999999999999998
100050513142028,0,0,0,0,
100050513142027,13,0,13,10,0.8333
100050513142026,34,0,27,20,0.6896999999999999
100050513142025,0,0,0,0,
100050513142024,0,0,0,0,
100050513142023,17,0,17,1,1.0
100050513142022,0,0,0,0,
100050513142021,0,0,0,0,
100050513142020,82,0,62,39,0.78
100050513142019,68,0,64,47,0.7459999999999998
100050513142018,12,0,11,9,0.75
100050513142017,5,0,3,4,0.8
100050513142016,0,0,0,0,
100050513142015,101,1,85,57,0.7403
100050513142014,14,0,12,11,0.7857
100050513142013,3,0,3,2,1.0
100050513142012,17,0,11,13,0.8667
100050513142011,18,0,16,13,0.7647
100050513142010,0,0,0,0,
100050513142009,66,1,51,41,0.6948999999999999
100050513142008,8,0,8,7,0.875
100050513142007,3,0,2,3,1.0
100050513142006,9,0,6,5,0.7142999999999999
100050513142005,0,0,0,0,
100050513142004,1,0,0,1,1.0
100050513142003,228,0,179,135,0.6995
100050513142002,85,0,69,67,0.8589999999999999
100050513142001,35,0,31,26,0.7878999999999999
100050513142000,66,1,54,41,0.6948999999999999
100050513141035,5,0,3,3,0.75
100050513141034,16,0,12,10,0.7142999999999999
100050513141033,15,0,14,10,0.7142999999999999
